갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2018,신규,22.03~23.03,2022,노량진동,"1,000",고려교육타워-어바니엘한강,2,84,3,18.9, , ,333,11590,15
 ,2018,신규,22.02~23.02,2022,노량진동,"1,000",고려교육타워-어바니엘한강,2,84,3,18.9, , ,333,11590,17
 ,2010, , ,2022,노량진동,"63,000",쌍용예가,2,0,4,114.685, , ,332,11590,1
사용,2001,갱신,22.03~24.03,2022,노량진동,"47,500",신동아리버파크,2,0,4,84.88,"45,500", ,325,11590,6
 ,2001, , ,2022,노량진동,"46,000",신동아리버파크,2,0,5,84.88, , ,325,11590,22
 ,2010,신규,22.03~24.03,2022,노량진동,"63,000",쌍용예가,2,0,6,59.957, , ,332,11590,4
 ,2020, , ,2022,노량진동,"5,318",더클래식동작,2,40,7,14.23, , ,37-1,11590,10
 ,2018,신규,22.03~23.03,2022,노량진동,"1,000",고려교육타워-어바니엘한강,2,83,7,18.9, , ,333,11590,16
 ,2020, , ,2022,노량진동,"5,318",더클래식동작,2,40,7,14.17, , ,37-1,11590,9
 ,2001,갱신,22.02~24.02,2022,노량진동,"10,000",신동아리버파크,2,120,8,84.88,"10,000",110,325,11590,18
 ,2018,신규,22.02~23.02,2022,노량진동,"2,000",고려교육타워-어바니엘한강,2,99,8,29.55, , ,333,11590,10
 ,2018,신규,22.02~23.02,2022,노량진동,"2,000",고려교육타워-어바니엘한강,2,99,8,29.55, , ,333,11590,7
 ,2018,신규,22.02~23.02,2022,노량진동,"1,000",고려교육타워-어바니엘한강,2,67,8,30.76, , ,333,11590,18
 ,2018,신규,22.03~23.03,2022,노량진동,"1,000",고려교육타워-어바니엘한강,2,67,9,30.76, , ,333,11590,14
 ,2018,신규,22.02~23.02,2022,노량진동,"1,000",고려교육타워-어바니엘한강,2,67,10,30.76, , ,333,11590,5
 ,2020, , ,2022,노량진동,"4,480",더클래식동작,2,34,11,14.23, , ,37-1,11590,3
 ,2001,신규,22.03~24.03,2022,노량진동,"40,000",신동아리버파크,2,60,11,114.75, , ,325,11590,14
 ,2001, , ,2022,노량진동,"15,000",신동아리버파크,2,75,11,59.67, , ,325,11590,15
 ,2001,신규,22.03~24.03,2022,노량진동,"20,000",신동아리버파크,2,90,12,59.67, , ,325,11590,13
 ,2001,신규,22.03~24.03,2022,노량진동,"37,270",신동아리버파크,2,0,12,59.67, , ,325,11590,18
 ,2001, , ,2022,노량진동,"20,000",신동아리버파크,2,90,12,59.67, , ,325,11590,13
 ,2001, , ,2022,노량진동,"71,000",신동아리버파크,2,0,12,84.88, , ,325,11590,22
